Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
059,Paket an Transporteur übergeben,2024-02-27 02:55:21,David Meyer,"3,5",General Motors,Produkt T,"85,0",Lager F,Lager H
059,Bestellstatus im System ändern,2024-02-27 03:09:21,Leonie Richter,"1,64",General Motors,Produkt T,"85,0",Lager G,Lager J
060,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Nico Schmidt,"2,81",Nestlé,Produkt Q,"110,0",Lager I,Lager I
060,Kunden-Daten in System übertragen,2024-02-26 21:21:21,Noah Becker,"3,95",Nestlé,Produkt Q,"110,0",Lager B,Lager A
060,Zahlvorgang abschließen,2024-02-26 22:08:21,Mia Schmitt,"6,8",Nestlé,Produkt Q,"110,0",Lager G,Lager D
060,Bestellung im System eintragen,2024-02-26 22:13:21,Timo Wagner,"4,38",Nestlé,Produkt Q,"110,0",Lager E,Lager I
060,Lagerbestand überprüfen,2024-02-26 22:20:21,Leonie Richter,"2,88",Nestlé,Produkt Q,"110,0",Lager H,Lager F
060,Auftragsabwicklung im System starten,2024-02-26 22:22:21,Emilia Wagner,"9,15",Nestlé,Produkt Q,"110,0",Lager A,Lager E
060,Artikel zusammenstellen,2024-02-26 22:51:21,David Meyer,"4,59",Nestlé,Produkt Q,"110,0",Lager D,Lager G
060,Ware verpacken,2024-02-26 23:21:21,Leonie Richter,"5,51",Nestlé,Produkt Q,"110,0",Lager F,Lager F
060,Gewicht prüfen,2024-02-27 00:13:21,Lisa Schulz,"2,98",Nestlé,Produkt Q,"110,0",Lager H,Lager B
060,Anzahl der Artikel überprüfen,2024-02-27 01:09:21,David Meyer,"2,65",Nestlé,Produkt Q,"110,0",Lager J,Lager J
060,Verpackung prüfen,2024-02-27 02:09:21,Emma Weber,"3,03",Nestlé,Produkt Q,"110,0",Lager C,Lager F
060,Fehler im System eintrgen,2024-02-27 02:20:21,Sophia Lang,"3,33",Nestlé,Produkt Q,"110,0",Lager G,Lager F
060,Bestandsverwaltung informieren,2024-02-27 03:08:21,Jan Becker,"7,21",Nestlé,Produkt Q,"110,0",Lager G,Lager A
060,Lagerbestand überprüfen,2024-02-27 03:23:21,Jonas Richter,"1,88",Nestlé,Produkt Q,"110,0",Lager F,Lager C
060,Auftragsabwicklung im System starten,2024-02-27 03:53:21,Lisa Schulz,"7,51",Nestlé,Produkt Q,"110,0",Lager J,Lager B
060,Artikel zusammenstellen,2024-02-27 04:44:21,Emilia Wagner,"5,77",Nestlé,Produkt Q,"110,0",Lager C,Lager H
060,Ware verpacken,2024-02-27 05:25:21,Jonas Richter,"3,43",Nestlé,Produkt Q,"110,0",Lager C,Lager I
060,Gewicht prüfen,2024-02-27 06:18:21,Jan Becker,"2,49",Nestlé,Produkt Q,"110,0",Lager I,Lager B
060,Anzahl der Artikel überprüfen,2024-02-27 06:58:21,Jan Becker,"4,65",Nestlé,Produkt Q,"110,0",Lager C,Lager F
060,Verpackung prüfen,2024-02-27 07:49:21,Paul Zimmer,"3,31",Nestlé,Produkt Q,"110,0",Lager I,Lager E
060,Informationen an Transporteur übermitteln,2024-02-27 07:50:21,Emma Weber,"3,62",Nestlé,Produkt Q,"110,0",Lager H,Lager F
060,Paket an Transporteur übergeben,2024-02-27 08:16:21,Max Mustermann,"5,82",Nestlé,Produkt Q,"110,0",Lager G,Lager A
060,Bestellstatus im System ändern,2024-02-27 08:55:21,Paul Zimmer,"2,85",Nestlé,Produkt Q,"110,0",Lager G,Lager H
061,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lisa Schulz,"1,16",PepsiCo,Produkt H,"130,0",Lager G,Lager E
061,Kunden-Daten in System übertragen,2024-02-26 21:16:21,Leonie Richter,"3,27",PepsiCo,Produkt H,"130,0",Lager G,Lager I
061,Zahlvorgang abschließen,2024-02-26 21:25:21,Sarah Schmidt,"6,61",PepsiCo,Produkt H,"130,0",Lager B,Lager J
061,Bestellung im System eintragen,2024-02-26 22:17:21,Sophia Lang,"4,71",PepsiCo,Produkt H,"130,0",Lager B,Lager J
061,Lagerbestand überprüfen,2024-02-26 22:53:21,Emma Weber,"1,26",PepsiCo,Produkt H,"130,0",Lager B,Lager D
061,Auftragsabwicklung im System starten,2024-02-26 23:14:21,Sophia Lang,"5,12",PepsiCo,Produkt H,"130,0",Lager D,Lager H
061,Artikel zusammenstellen,2024-02-26 23:49:21,Lena Mueller,"2,5",PepsiCo,Produkt H,"130,0",Lager H,Lager J
061,Versicherungs-Bescheinigung dazulegen,2024-02-27 00:47:21,Mia Schmitt,"2,63",PepsiCo,Produkt H,"130,0",Lager I,Lager C
061,Ware verpacken,2024-02-27 01:24:21,Lisa Mueller,"7,44",PepsiCo,Produkt H,"130,0",Lager A,Lager B
061,Gewicht prüfen,2024-02-27 02:10:21,Max Mustermann,"2,33",PepsiCo,Produkt H,"130,0",Lager C,Lager D
061,Anzahl der Artikel überprüfen,2024-02-27 03:09:21,Laura Fischer,"4,07",PepsiCo,Produkt H,"130,0",Lager G,Lager E
061,Verpackung prüfen,2024-02-27 04:01:21,Nico Schmidt,"6,73",PepsiCo,Produkt H,"130,0",Lager D,Lager A
061,Informationen an Transporteur übermitteln,2024-02-27 04:38:21,Leonie Richter,"7,65",PepsiCo,Produkt H,"130,0",Lager B,Lager C
061,Paket an Transporteur übergeben,2024-02-27 04:50:21,Hannah Meyer,"5,8",PepsiCo,Produkt H,"130,0",Lager G,Lager D
061,Bestellstatus im System ändern,2024-02-27 05:46:21,Lisa Mueller,"2,37",PepsiCo,Produkt H,"130,0",Lager E,Lager A
062,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Laura Fischer,"6,75",General Motors,Produkt R,"130,0",Lager E,Lager F
062,Bestellung im System eintragen,2024-02-26 21:35:21,Mia Schmitt,"6,55",General Motors,Produkt R,"130,0",Lager A,Lager H
062,Lagerbestand überprüfen,2024-02-26 21:58:21,Jonas Richter,"1,89",General Motors,Produkt R,"130,0",Lager H,Lager A
062,Auftragsabwicklung im System starten,2024-02-26 22:56:21,Max Mustermann,"5,25",General Motors,Produkt R,"130,0",Lager J,Lager C
062,Artikel zusammenstellen,2024-02-26 23:17:21,Paul Zimmer,"3,66",General Motors,Produkt R,"130,0",Lager G,Lager H
062,Ware verpacken,2024-02-27 00:09:21,Lisa Mueller,"3,63",General Motors,Produkt R,"130,0",Lager H,Lager I
062,Gewicht prüfen,2024-02-27 00:51:21,Luca Huber,"2,27",General Motors,Produkt R,"130,0",Lager J,Lager E
062,Anzahl der Artikel überprüfen,2024-02-27 01:08:21,Lisa Schulz,"3,01",General Motors,Produkt R,"130,0",Lager G,Lager C
062,Verpackung prüfen,2024-02-27 01:16:21,Hannah Meyer,"5,82",General Motors,Produkt R,"130,0",Lager C,Lager I
062,Informationen an Transporteur übermitteln,2024-02-27 01:50:21,Leonie Richter,"4,59",General Motors,Produkt R,"130,0",Lager E,Lager I
062,Paket an Transporteur übergeben,2024-02-27 02:25:21,David Meyer,"2,83",General Motors,Produkt R,"130,0",Lager F,Lager G
062,Bestellstatus im System ändern,2024-02-27 03:03:21,Hannah Meyer,"1,66",General Motors,Produkt R,"130,0",Lager C,Lager F
063,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Laura Fischer,"9,31",Boeing,Produkt J,"75,0",Lager C,Lager B
063,Fehlende Daten ermitteln,2024-02-26 21:15:21,Lisa Mueller,"6,98",Boeing,Produkt J,"75,0",Lager J,Lager D
063,Kunden bzgl. fehlender Daten anschreiben,2024-02-26 21:18:21,Noah Becker,"5,13",Boeing,Produkt J,"75,0",Lager G,Lager J
063,Bestellung im System eintragen,2024-02-26 21:41:21,Hannah Meyer,"6,24",Boeing,Produkt J,"75,0",Lager D,Lager D
063,Lagerbestand überprüfen,2024-02-26 21:46:21,Jonas Richter,"1,12",Boeing,Produkt J,"75,0",Lager E,Lager E
063,Auftragsabwicklung im System starten,2024-02-26 22:10:21,Emilia Wagner,"9,57",Boeing,Produkt J,"75,0",Lager B,Lager B
063,Artikel zusammenstellen,2024-02-26 22:42:21,Jan Becker,"3,88",Boeing,Produkt J,"75,0",Lager C,Lager D
063,Ware verpacken,2024-02-26 23:33:21,Lisa Schulz,"4,25",Boeing,Produkt J,"75,0",Lager E,Lager F
063,Gewicht prüfen,2024-02-26 23:46:21,Timo Wagner,"1,8",Boeing,Produkt J,"75,0",Lager B,Lager B
063,Anzahl der Artikel überprüfen,2024-02-27 00:36:21,Nico Schmidt,"2,95",Boeing,Produkt J,"75,0",Lager E,Lager H
063,Verpackung prüfen,2024-02-27 01:09:21,Nico Schmidt,"5,57",Boeing,Produkt J,"75,0",Lager J,Lager H
063,Bezahlaufforderung an Kunde schicken,2024-02-27 02:03:21,Lisa Mueller,"3,86",Boeing,Produkt J,"75,0",Lager E,Lager E
063,Bezahlaufforderung an Kunde schicken,2024-02-27 02:59:21,Leonie Richter,"3,8",Boeing,Produkt J,"75,0",Lager E,Lager J
063,Informationen an Transporteur übermitteln,2024-02-27 03:35:21,Nico Schmidt,"8,97",Boeing,Produkt J,"75,0",Lager G,Lager E
063,Paket an Transporteur übergeben,2024-02-27 03:39:21,Sarah Schmidt,"8,58",Boeing,Produkt J,"75,0",Lager C,Lager E
063,Bestellstatus im System ändern,2024-02-27 03:45:21,David Meyer,"2,4",Boeing,Produkt J,"75,0",Lager I,Lager G
064,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Laura Fischer,"9,76",Siemens,Produkt M,"95,0",Lager E,Lager C
064,Fehlende Daten ermitteln,2024-02-26 21:10:21,Paul Zimmer,"3,14",Siemens,Produkt M,"95,0",Lager J,Lager J
064,Kunden bzgl. fehlender Daten anschreiben,2024-02-26 21:42:21,Mia Schmitt,"5,35",Siemens,Produkt M,"95,0",Lager C,Lager H
064,Bestellung im System eintragen,2024-02-26 22:40:21,Timo Wagner,"7,06",Siemens,Produkt M,"95,0",Lager B,Lager D
064,Lagerbestand überprüfen,2024-02-26 22:48:21,Jan Becker,"2,81",Siemens,Produkt M,"95,0",Lager D,Lager D
064,Auftragsabwicklung im System starten,2024-02-26 23:13:21,Laura Fischer,"6,7",Siemens,Produkt M,"95,0",Lager F,Lager E
064,Artikel zusammenstellen,2024-02-27 00:01:21,Emma Weber,"2,58",Siemens,Produkt M,"95,0",Lager E,Lager B
064,Ware verpacken,2024-02-27 00:44:21,Sophia Lang,"4,08",Siemens,Produkt M,"95,0",Lager B,Lager B
064,Gewicht prüfen,2024-02-27 00:53:21,Lena Mueller,"1,36",Siemens,Produkt M,"95,0",Lager C,Lager D
064,Anzahl der Artikel überprüfen,2024-02-27 01:08:21,Max Mustermann,"3,85",Siemens,Produkt M,"95,0",Lager H,Lager B
064,Verpackung prüfen,2024-02-27 01:31:21,Leonie Richter,"5,0",Siemens,Produkt M,"95,0",Lager J,Lager F
064,Fehler im System eintrgen,2024-02-27 02:06:21,Emilia Wagner,"8,1",Siemens,Produkt M,"95,0",Lager H,Lager H
064,Bestandsverwaltung informieren,2024-02-27 02:52:21,Hannah Meyer,"7,76",Siemens,Produkt M,"95,0",Lager H,Lager C
064,Lagerbestand überprüfen,2024-02-27 03:04:21,Laura Fischer,"2,92",Siemens,Produkt M,"95,0",Lager E,Lager J
064,Auftragsabwicklung im System starten,2024-02-27 03:22:21,Jan Becker,"9,04",Siemens,Produkt M,"95,0",Lager I,Lager A
064,Artikel zusammenstellen,2024-02-27 03:28:21,Lisa Mueller,"3,03",Siemens,Produkt M,"95,0",Lager B,Lager A
064,Ware verpacken,2024-02-27 03:33:21,Paul Zimmer,"4,09",Siemens,Produkt M,"95,0",Lager G,Lager I
064,Gewicht prüfen,2024-02-27 04:26:21,Leonie Richter,"2,49",Siemens,Produkt M,"95,0",Lager F,Lager D
064,Anzahl der Artikel überprüfen,2024-02-27 04:41:21,Sophia Lang,"3,74",Siemens,Produkt M,"95,0",Lager F,Lager D
064,Verpackung prüfen,2024-02-27 05:19:21,Sarah Schmidt,"6,91",Siemens,Produkt M,"95,0",Lager G,Lager F
064,Informationen an Transporteur übermitteln,2024-02-27 05:52:21,Jonas Richter,"3,04",Siemens,Produkt M,"95,0",Lager J,Lager I
064,Paket an Transporteur übergeben,2024-02-27 06:40:21,Jonas Richter,"9,91",Siemens,Produkt M,"95,0",Lager J,Lager J
064,Bestellstatus im System ändern,2024-02-27 06:57:21,Emilia Wagner,"1,34",Siemens,Produkt M,"95,0",Lager D,Lager B
065,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Emilia Wagner,"2,65",Intel,Produkt R,"130,0",Lager D,Lager A
065,Fehlende Daten ermitteln,2024-02-26 21:07:21,Mia Schmitt,"7,49",Intel,Produkt R,"130,0",Lager A,Lager B
065,Kunden bzgl. fehlender Daten anschreiben,2024-02-26 21:38:21,Hannah Meyer,"2,06",Intel,Produkt R,"130,0",Lager A,Lager G
065,Bestellung im System eintragen,2024-02-26 22:28:21,Mia Schmitt,"7,57",Intel,Produkt R,"130,0",Lager A,Lager J
065,Lagerbestand überprüfen,2024-02-26 23:12:21,Lisa Schulz,"2,3",Intel,Produkt R,"130,0",Lager A,Lager D
065,Auftragsabwicklung im System starten,2024-02-27 00:10:21,Max Mustermann,"5,8",Intel,Produkt R,"130,0",Lager A,Lager A
065,Artikel zusammenstellen,2024-02-27 00:48:21,Sophia Lang,"2,48",Intel,Produkt R,"130,0",Lager C,Lager A
065,Ware verpacken,2024-02-27 00:56:21,Jonas Richter,"6,08",Intel,Produkt R,"130,0",Lager H,Lager E
065,Gewicht prüfen,2024-02-27 01:45:21,Lena Mueller,"2,26",Intel,Produkt R,"130,0",Lager F,Lager E
065,Anzahl der Artikel überprüfen,2024-02-27 02:11:21,Jan Becker,"3,69",Intel,Produkt R,"130,0",Lager D,Lager E
065,Verpackung prüfen,2024-02-27 03:01:21,Emma Weber,"6,46",Intel,Produkt R,"130,0",Lager G,Lager J
065,Bezahlaufforderung an Kunde schicken,2024-02-27 03:54:21,Lena Mueller,"8,27",Intel,Produkt R,"130,0",Lager J,Lager E
065,Bezahlaufforderung an Kunde schicken,2024-02-27 04:25:21,Sarah Schmidt,"4,27",Intel,Produkt R,"130,0",Lager D,Lager B
065,Informationen an Transporteur übermitteln,2024-02-27 04:48:21,Sarah Schmidt,"3,05",Intel,Produkt R,"130,0",Lager A,Lager F
065,Paket an Transporteur übergeben,2024-02-27 05:01:21,Timo Wagner,"7,92",Intel,Produkt R,"130,0",Lager C,Lager H
065,Bestellstatus im System ändern,2024-02-27 05:23:21,Lena Mueller,"1,84",Intel,Produkt R,"130,0",Lager I,Lager A
066,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Noah Becker,"1,75",Hitachi,Produkt M,"95,0",Lager F,Lager F
066,Kunden-Daten in System übertragen,2024-02-26 21:20:21,Laura Fischer,"3,52",Hitachi,Produkt M,"95,0",Lager I,Lager G
066,Zahlvorgang abschließen,2024-02-26 21:41:21,Timo Wagner,"4,99",Hitachi,Produkt M,"95,0",Lager F,Lager G
066,Bestellung im System eintragen,2024-02-26 22:02:21,Lisa Schulz,"5,49",Hitachi,Produkt M,"95,0",Lager H,Lager J
066,Lagerbestand überprüfen,2024-02-26 23:01:21,Sarah Schmidt,"2,03",Hitachi,Produkt M,"95,0",Lager D,Lager E
066,Artikel bestellen,2024-02-26 23:34:21,Leonie Richter,"9,61",Hitachi,Produkt M,"95,0",Lager A,Lager F
066,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 23:38:21,Noah Becker,"9,31",Hitachi,Produkt M,"95,0",Lager B,Lager J
066,Auftragsabwicklung im System starten,2024-02-27 00:20:21,Lisa Mueller,"6,92",Hitachi,Produkt M,"95,0",Lager I,Lager E
066,Artikel zusammenstellen,2024-02-27 00:58:21,Jan Becker,"2,01",Hitachi,Produkt M,"95,0",Lager H,Lager D
066,Ware verpacken,2024-02-27 01:35:21,Timo Wagner,"5,45",Hitachi,Produkt M,"95,0",Lager H,Lager D
066,Gewicht prüfen,2024-02-27 02:31:21,Jonas Richter,"1,53",Hitachi,Produkt M,"95,0",Lager E,Lager D
066,Anzahl der Artikel überprüfen,2024-02-27 02:54:21,Paul Zimmer,"3,49",Hitachi,Produkt M,"95,0",Lager C,Lager D
066,Verpackung prüfen,2024-02-27 03:07:21,Sarah Schmidt,"6,68",Hitachi,Produkt M,"95,0",Lager G,Lager C
066,Paket zur Warenausgabe bringen,2024-02-27 03:51:21,Lisa Mueller,"7,29",Hitachi,Produkt M,"95,0",Lager H,Lager E
066,Zahlungsabwicklung durchführen,2024-02-27 04:06:21,Sarah Schmidt,"11,26",Hitachi,Produkt M,"95,0",Lager B,Lager H
066,Paket an Kunde übergeben,2024-02-27 04:23:21,Paul Zimmer,"7,32",Hitachi,Produkt M,"95,0",Lager H,Lager H
066,Bestellstatus im System ändern,2024-02-27 04:36:21,Lisa Schulz,"2,15",Hitachi,Produkt M,"95,0",Lager J,Lager E
067,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lena Mueller,"2,05",BASF,Produkt O,"120,0",Lager E,Lager G
067,Kunden-Daten in System übertragen,2024-02-26 21:19:21,Lisa Mueller,"3,0",BASF,Produkt O,"120,0",Lager F,Lager J
067,Zahlvorgang abschließen,2024-02-26 21:30:21,Sophia Lang,"4,13",BASF,Produkt O,"120,0",Lager A,Lager E
067,Bestellung im System eintragen,2024-02-26 21:51:21,David Meyer,"4,17",BASF,Produkt O,"120,0",Lager F,Lager C
067,Lagerbestand überprüfen,2024-02-26 21:56:21,Laura Fischer,"2,37",BASF,Produkt O,"120,0",Lager J,Lager H
067,Auftragsabwicklung im System starten,2024-02-26 22:35:21,Jan Becker,"5,74",BASF,Produkt O,"120,0",Lager E,Lager C
067,Artikel zusammenstellen,2024-02-26 23:20:21,Jan Becker,"5,37",BASF,Produkt O,"120,0",Lager A,Lager C
067,Ware verpacken,2024-02-26 23:51:21,Hannah Meyer,"7,69",BASF,Produkt O,"120,0",Lager C,Lager F
067,Gewicht prüfen,2024-02-27 00:04:21,Max Mustermann,"2,21",BASF,Produkt O,"120,0",Lager C,Lager B
067,Anzahl der Artikel überprüfen,2024-02-27 00:37:21,Luca Huber,"2,68",BASF,Produkt O,"120,0",Lager J,Lager F
067,Verpackung prüfen,2024-02-27 01:15:21,Leonie Richter,"5,49",BASF,Produkt O,"120,0",Lager F,Lager A
067,Bezahlaufforderung an Kunde schicken,2024-02-27 01:34:21,Emilia Wagner,"7,56",BASF,Produkt O,"120,0",Lager C,Lager B
067,Bezahlaufforderung an Kunde schicken,2024-02-27 01:44:21,Noah Becker,"5,2",BASF,Produkt O,"120,0",Lager F,Lager I
067,Informationen an Transporteur übermitteln,2024-02-27 02:01:21,Lisa Mueller,"3,75",BASF,Produkt O,"120,0",Lager J,Lager B
067,Paket an Transporteur übergeben,2024-02-27 02:07:21,Sophia Lang,"9,96",BASF,Produkt O,"120,0",Lager F,Lager C
067,Bestellstatus im System ändern,2024-02-27 02:13:21,Laura Fischer,"1,07",BASF,Produkt O,"120,0",Lager F,Lager C
068,Kunden-Daten abfragen (automatische Übertragung ins System),2024-02-26 20:46:21,Sophia Lang,"5,26",General Motors,Produkt K,"110,0",Lager A,Lager C
068,Bestellung im System eintragen,2024-02-26 21:14:21,Max Mustermann,"8,09",General Motors,Produkt K,"110,0",Lager B,Lager B
068,Lagerbestand überprüfen,2024-02-26 21:24:21,Jonas Richter,"1,88",General Motors,Produkt K,"110,0",Lager I,Lager A
068,Artikel bestellen,2024-02-26 22:20:21,Lisa Schulz,"5,25",General Motors,Produkt K,"110,0",Lager D,Lager A
068,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 23:19:21,Sophia Lang,"5,76",General Motors,Produkt K,"110,0",Lager H,Lager E
068,Auftragsabwicklung im System starten,2024-02-27 00:13:21,Sophia Lang,"9,6",General Motors,Produkt K,"110,0",Lager C,Lager D
068,Artikel zusammenstellen,2024-02-27 00:31:21,Lena Mueller,"2,49",General Motors,Produkt K,"110,0",Lager E,Lager F
068,Ware verpacken,2024-02-27 00:40:21,Lena Mueller,"3,45",General Motors,Produkt K,"110,0",Lager B,Lager B
068,Gewicht prüfen,2024-02-27 01:26:21,Lisa Mueller,"2,11",General Motors,Produkt K,"110,0",Lager B,Lager G
068,Anzahl der Artikel überprüfen,2024-02-27 01:46:21,Jan Becker,"3,46",General Motors,Produkt K,"110,0",Lager G,Lager D
068,Verpackung prüfen,2024-02-27 02:14:21,Paul Zimmer,"3,71",General Motors,Produkt K,"110,0",Lager C,Lager C
068,Fehler im System eintrgen,2024-02-27 02:21:21,Jan Becker,"9,77",General Motors,Produkt K,"110,0",Lager C,Lager D
068,Bestandsverwaltung informieren,2024-02-27 02:43:21,Emilia Wagner,"6,55",General Motors,Produkt K,"110,0",Lager E,Lager C
068,Lagerbestand überprüfen,2024-02-27 03:24:21,Luca Huber,"2,04",General Motors,Produkt K,"110,0",Lager F,Lager B
068,Auftragsabwicklung im System starten,2024-02-27 04:01:21,Sarah Schmidt,"9,55",General Motors,Produkt K,"110,0",Lager C,Lager B
068,Artikel zusammenstellen,2024-02-27 04:35:21,Emilia Wagner,"5,98",General Motors,Produkt K,"110,0",Lager I,Lager J
068,Ware verpacken,2024-02-27 04:44:21,Jonas Richter,"6,0",General Motors,Produkt K,"110,0",Lager B,Lager D
068,Gewicht prüfen,2024-02-27 04:51:21,Jan Becker,"1,11",General Motors,Produkt K,"110,0",Lager G,Lager A
068,Anzahl der Artikel überprüfen,2024-02-27 05:11:21,Lisa Mueller,"2,05",General Motors,Produkt K,"110,0",Lager A,Lager I
068,Verpackung prüfen,2024-02-27 06:11:21,Sophia Lang,"5,34",General Motors,Produkt K,"110,0",Lager H,Lager B
068,Paket zur Warenausgabe bringen,2024-02-27 06:30:21,Paul Zimmer,"5,75",General Motors,Produkt K,"110,0",Lager B,Lager I
068,Paket an Kunde übergeben,2024-02-27 06:54:21,Paul Zimmer,"8,89",General Motors,Produkt K,"110,0",Lager B,Lager H
068,Bestellstatus im System ändern,2024-02-27 07:19:21,Hannah Meyer,"2,71",General Motors,Produkt K,"110,0",Lager H,Lager D
069,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Jonas Richter,"2,97",Sony,Produkt K,"110,0",Lager F,Lager B
069,Kunden-Daten in System übertragen,2024-02-26 20:49:21,Sarah Schmidt,"4,8",Sony,Produkt K,"110,0",Lager E,Lager E
069,Zahlvorgang abschließen,2024-02-26 20:55:21,Jonas Richter,"3,88",Sony,Produkt K,"110,0",Lager J,Lager A
069,Bestellung im System eintragen,2024-02-26 21:40:21,Noah Becker,"7,39",Sony,Produkt K,"110,0",Lager E,Lager A
069,Lagerbestand überprüfen,2024-02-26 22:12:21,Max Mustermann,"1,39",Sony,Produkt K,"110,0",Lager I,Lager G
069,Artikel bestellen,2024-02-26 22:40:21,Leonie Richter,"3,69",Sony,Produkt K,"110,0",Lager H,Lager F
069,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 22:55:21,Luca Huber,"3,35",Sony,Produkt K,"110,0",Lager J,Lager C
069,Auftragsabwicklung im System starten,2024-02-26 23:26:21,Jonas Richter,"6,85",Sony,Produkt K,"110,0",Lager C,Lager H
069,Artikel zusammenstellen,2024-02-26 23:30:21,Emma Weber,"3,51",Sony,Produkt K,"110,0",Lager E,Lager I
069,Ware verpacken,2024-02-27 00:18:21,David Meyer,"6,88",Sony,Produkt K,"110,0",Lager B,Lager D
069,Gewicht prüfen,2024-02-27 01:02:21,Jan Becker,"1,4",Sony,Produkt K,"110,0",Lager J,Lager E
069,Anzahl der Artikel überprüfen,2024-02-27 01:15:21,Max Mustermann,"4,83",Sony,Produkt K,"110,0",Lager A,Lager I
069,Verpackung prüfen,2024-02-27 01:44:21,Mia Schmitt,"4,63",Sony,Produkt K,"110,0",Lager D,Lager E
069,Paket zur Warenausgabe bringen,2024-02-27 01:47:21,Nico Schmidt,"4,09",Sony,Produkt K,"110,0",Lager B,Lager B
069,Paket an Kunde übergeben,2024-02-27 02:21:21,Sophia Lang,"7,6",Sony,Produkt K,"110,0",Lager C,Lager J
069,Bestellstatus im System ändern,2024-02-27 02:49:21,Jonas Richter,"2,68",Sony,Produkt K,"110,0",Lager I,Lager C
070,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Emma Weber,"2,8",Sony,Produkt H,"130,0",Lager I,Lager I
070,Kunden-Daten in System übertragen,2024-02-26 21:26:21,Lisa Mueller,"2,28",Sony,Produkt H,"130,0",Lager F,Lager D
070,Zahlvorgang abschließen,2024-02-26 21:37:21,Jonas Richter,"6,56",Sony,Produkt H,"130,0",Lager C,Lager A
070,Bestellung im System eintragen,2024-02-26 22:20:21,Jonas Richter,"6,24",Sony,Produkt H,"130,0",Lager G,Lager F
070,Lagerbestand überprüfen,2024-02-26 22:47:21,Emma Weber,"1,66",Sony,Produkt H,"130,0",Lager A,Lager D
070,Artikel bestellen,2024-02-26 23:41:21,Lisa Schulz,"6,3",Sony,Produkt H,"130,0",Lager I,Lager E
070,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-27 00:23:21,Sarah Schmidt,"7,12",Sony,Produkt H,"130,0",Lager D,Lager B
070,Auftragsabwicklung im System starten,2024-02-27 00:25:21,David Meyer,"6,09",Sony,Produkt H,"130,0",Lager D,Lager I
070,Artikel zusammenstellen,2024-02-27 01:03:21,Laura Fischer,"3,79",Sony,Produkt H,"130,0",Lager I,Lager C
