Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
063,Bestellstatus im System ändern,2024-03-05 03:23:20,Warenausgang,Mia Schmitt,"1,85",Nestlé,Produkt L,"140,0",Lager G,Lager D
064,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jan Becker,"1,41",Samsung Electronics,Produkt T,"85,0",Lager C,Lager D
064,Kunden-Daten in System übertragen,2024-03-04 20:38:20,Auftragsannahme,Mia Schmitt,"4,82",Samsung Electronics,Produkt T,"85,0",Lager B,Lager E
064,Zahlvorgang abschließen,2024-03-04 20:40:20,Auftragsannahme,Emma Weber,"5,79",Samsung Electronics,Produkt T,"85,0",Lager E,Lager J
064,Bestellung im System eintragen,2024-03-04 20:54:20,Auftragsannahme,Jonas Richter,"5,0",Samsung Electronics,Produkt T,"85,0",Lager J,Lager G
064,Lagerbestand überprüfen,2024-03-04 21:34:20,Bestandsverwaltung,David Meyer,"1,26",Samsung Electronics,Produkt T,"85,0",Lager F,Lager A
064,Auftragsabwicklung im System starten,2024-03-04 21:45:20,Bestandsverwaltung,Lisa Schulz,"8,97",Samsung Electronics,Produkt T,"85,0",Lager I,Lager H
064,Artikel zusammenstellen,2024-03-04 21:54:20,Lager,David Meyer,"4,33",Samsung Electronics,Produkt T,"85,0",Lager I,Lager F
064,Ware verpacken,2024-03-04 22:14:20,Lager,Lena Mueller,"5,08",Samsung Electronics,Produkt T,"85,0",Lager A,Lager G
064,Gewicht prüfen,2024-03-04 22:28:20,Qualitätskontrolle,Timo Wagner,"2,6",Samsung Electronics,Produkt T,"85,0",Lager D,Lager I
064,Anzahl der Artikel überprüfen,2024-03-04 22:42:20,Qualitätskontrolle,Leonie Richter,"2,93",Samsung Electronics,Produkt T,"85,0",Lager H,Lager D
064,Verpackung prüfen,2024-03-04 22:59:20,Qualitätskontrolle,Sarah Schmidt,"5,37",Samsung Electronics,Produkt T,"85,0",Lager C,Lager C
064,Paket zur Warenausgabe bringen,2024-03-04 23:39:20,Warenausgang,Laura Fischer,"4,42",Samsung Electronics,Produkt T,"85,0",Lager C,Lager B
064,Paket an Kunde übergeben,2024-03-05 00:16:20,Warenausgang,Jan Becker,"7,2",Samsung Electronics,Produkt T,"85,0",Lager F,Lager C
064,Bestellstatus im System ändern,2024-03-05 00:17:20,Warenausgang,Sarah Schmidt,"1,62",Samsung Electronics,Produkt T,"85,0",Lager I,Lager H
065,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Timo Wagner,"2,14",Siemens,Produkt Q,"110,0",Lager C,Lager I
065,Kunden-Daten in System übertragen,2024-03-04 21:27:20,Auftragsannahme,Leonie Richter,"4,14",Siemens,Produkt Q,"110,0",Lager J,Lager D
065,Zahlvorgang abschließen,2024-03-04 21:31:20,Auftragsannahme,Sophia Lang,"3,02",Siemens,Produkt Q,"110,0",Lager F,Lager B
065,Bestellung im System eintragen,2024-03-04 22:08:20,Auftragsannahme,Mia Schmitt,"6,67",Siemens,Produkt Q,"110,0",Lager G,Lager G
065,Lagerbestand überprüfen,2024-03-04 22:30:20,Bestandsverwaltung,Lena Mueller,"2,46",Siemens,Produkt Q,"110,0",Lager B,Lager J
065,Auftragsabwicklung im System starten,2024-03-04 22:58:20,Bestandsverwaltung,Lisa Mueller,"5,42",Siemens,Produkt Q,"110,0",Lager C,Lager F
065,Artikel zusammenstellen,2024-03-04 23:58:20,Lager,Max Mustermann,"5,12",Siemens,Produkt Q,"110,0",Lager E,Lager J
065,Ware verpacken,2024-03-05 00:01:20,Lager,Jan Becker,"6,14",Siemens,Produkt Q,"110,0",Lager G,Lager J
065,Gewicht prüfen,2024-03-05 00:34:20,Qualitätskontrolle,Mia Schmitt,"2,37",Siemens,Produkt Q,"110,0",Lager E,Lager H
065,Anzahl der Artikel überprüfen,2024-03-05 00:59:20,Qualitätskontrolle,David Meyer,"3,62",Siemens,Produkt Q,"110,0",Lager I,Lager F
065,Verpackung prüfen,2024-03-05 01:02:20,Qualitätskontrolle,Timo Wagner,"3,1",Siemens,Produkt Q,"110,0",Lager D,Lager J
065,Paket zur Warenausgabe bringen,2024-03-05 01:49:20,Warenausgang,Hannah Meyer,"5,78",Siemens,Produkt Q,"110,0",Lager I,Lager G
065,Zahlungsabwicklung durchführen,2024-03-05 02:26:20,Warenausgang,Sophia Lang,"8,39",Siemens,Produkt Q,"110,0",Lager H,Lager B
065,Paket an Kunde übergeben,2024-03-05 03:16:20,Warenausgang,Sarah Schmidt,"7,24",Siemens,Produkt Q,"110,0",Lager F,Lager G
065,Bestellstatus im System ändern,2024-03-05 03:54:20,Warenausgang,Mia Schmitt,"1,53",Siemens,Produkt Q,"110,0",Lager D,Lager I
066,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Lena Mueller,"2,63",Daimler AG,Produkt Q,"110,0",Lager E,Lager E
066,Kunden-Daten in System übertragen,2024-03-04 20:56:20,Auftragsannahme,Hannah Meyer,"2,9",Daimler AG,Produkt Q,"110,0",Lager G,Lager G
066,Zahlvorgang abschließen,2024-03-04 21:32:20,Auftragsannahme,Laura Fischer,"6,43",Daimler AG,Produkt Q,"110,0",Lager J,Lager A
066,Bestellung im System eintragen,2024-03-04 21:47:20,Auftragsannahme,Leonie Richter,"6,15",Daimler AG,Produkt Q,"110,0",Lager F,Lager I
066,Lagerbestand überprüfen,2024-03-04 22:41:20,Bestandsverwaltung,Luca Huber,"2,98",Daimler AG,Produkt Q,"110,0",Lager C,Lager H
066,Auftragsabwicklung im System starten,2024-03-04 22:46:20,Bestandsverwaltung,Timo Wagner,"8,2",Daimler AG,Produkt Q,"110,0",Lager H,Lager H
066,Artikel zusammenstellen,2024-03-04 23:01:20,Lager,Sarah Schmidt,"5,25",Daimler AG,Produkt Q,"110,0",Lager B,Lager J
066,Ware verpacken,2024-03-04 23:40:20,Lager,Luca Huber,"6,74",Daimler AG,Produkt Q,"110,0",Lager A,Lager I
066,Gewicht prüfen,2024-03-04 23:50:20,Qualitätskontrolle,Laura Fischer,"1,48",Daimler AG,Produkt Q,"110,0",Lager D,Lager D
066,Anzahl der Artikel überprüfen,2024-03-05 00:35:20,Qualitätskontrolle,Emma Weber,"3,17",Daimler AG,Produkt Q,"110,0",Lager E,Lager B
066,Verpackung prüfen,2024-03-05 01:07:20,Qualitätskontrolle,Leonie Richter,"5,92",Daimler AG,Produkt Q,"110,0",Lager F,Lager G
066,Paket zur Warenausgabe bringen,2024-03-05 01:19:20,Warenausgang,Paul Zimmer,"4,0",Daimler AG,Produkt Q,"110,0",Lager D,Lager C
066,Paket an Kunde übergeben,2024-03-05 02:09:20,Warenausgang,Laura Fischer,"5,9",Daimler AG,Produkt Q,"110,0",Lager I,Lager J
066,Bestellstatus im System ändern,2024-03-05 02:57:20,Warenausgang,Max Mustermann,"1,15",Daimler AG,Produkt Q,"110,0",Lager G,Lager B
067,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Lisa Schulz,"2,72",Daimler AG,Produkt B,"120,0",Lager D,Lager H
067,Kunden-Daten in System übertragen,2024-03-04 21:03:20,Auftragsannahme,Hannah Meyer,"4,87",Daimler AG,Produkt B,"120,0",Lager I,Lager C
067,Zahlvorgang abschließen,2024-03-04 21:11:20,Auftragsannahme,Lisa Schulz,"3,74",Daimler AG,Produkt B,"120,0",Lager C,Lager B
067,Bestellung im System eintragen,2024-03-04 21:21:20,Auftragsannahme,Noah Becker,"4,02",Daimler AG,Produkt B,"120,0",Lager C,Lager H
067,Lagerbestand überprüfen,2024-03-04 22:02:20,Bestandsverwaltung,Jan Becker,"1,22",Daimler AG,Produkt B,"120,0",Lager D,Lager B
067,Auftragsabwicklung im System starten,2024-03-04 22:19:20,Bestandsverwaltung,Sophia Lang,"8,74",Daimler AG,Produkt B,"120,0",Lager F,Lager B
067,Artikel zusammenstellen,2024-03-04 22:27:20,Lager,Max Mustermann,"5,22",Daimler AG,Produkt B,"120,0",Lager I,Lager B
067,Ware verpacken,2024-03-04 22:59:20,Lager,Laura Fischer,"7,26",Daimler AG,Produkt B,"120,0",Lager D,Lager H
067,Gewicht prüfen,2024-03-04 23:47:20,Qualitätskontrolle,Jan Becker,"2,38",Daimler AG,Produkt B,"120,0",Lager D,Lager A
067,Anzahl der Artikel überprüfen,2024-03-05 00:28:20,Qualitätskontrolle,Lisa Mueller,"3,2",Daimler AG,Produkt B,"120,0",Lager H,Lager E
067,Verpackung prüfen,2024-03-05 01:17:20,Qualitätskontrolle,Lena Mueller,"3,88",Daimler AG,Produkt B,"120,0",Lager J,Lager H
067,Paket zur Warenausgabe bringen,2024-03-05 02:05:20,Warenausgang,David Meyer,"7,84",Daimler AG,Produkt B,"120,0",Lager A,Lager I
067,Paket an Kunde übergeben,2024-03-05 02:42:20,Warenausgang,David Meyer,"8,32",Daimler AG,Produkt B,"120,0",Lager E,Lager E
067,Bestellstatus im System ändern,2024-03-05 03:26:20,Warenausgang,Hannah Meyer,"1,42",Daimler AG,Produkt B,"120,0",Lager A,Lager G
068,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Noah Becker,"1,12",Honda Motor,Produkt S,"90,0",Lager C,Lager C
068,Kunden-Daten in System übertragen,2024-03-04 21:07:20,Auftragsannahme,David Meyer,"2,88",Honda Motor,Produkt S,"90,0",Lager G,Lager B
068,Zahlvorgang abschließen,2024-03-04 21:18:20,Auftragsannahme,Jan Becker,"5,41",Honda Motor,Produkt S,"90,0",Lager D,Lager J
068,Bestellung im System eintragen,2024-03-04 22:05:20,Auftragsannahme,Laura Fischer,"6,41",Honda Motor,Produkt S,"90,0",Lager H,Lager A
068,Lagerbestand überprüfen,2024-03-04 22:20:20,Bestandsverwaltung,Timo Wagner,"2,89",Honda Motor,Produkt S,"90,0",Lager G,Lager I
068,Auftragsabwicklung im System starten,2024-03-04 22:52:20,Bestandsverwaltung,Luca Huber,"9,21",Honda Motor,Produkt S,"90,0",Lager E,Lager I
068,Artikel zusammenstellen,2024-03-04 23:34:20,Lager,Hannah Meyer,"5,55",Honda Motor,Produkt S,"90,0",Lager C,Lager C
068,Ware verpacken,2024-03-04 23:58:20,Lager,Nico Schmidt,"6,41",Honda Motor,Produkt S,"90,0",Lager G,Lager E
068,Gewicht prüfen,2024-03-05 00:55:20,Qualitätskontrolle,Mia Schmitt,"1,75",Honda Motor,Produkt S,"90,0",Lager D,Lager B
068,Anzahl der Artikel überprüfen,2024-03-05 01:07:20,Qualitätskontrolle,Paul Zimmer,"2,86",Honda Motor,Produkt S,"90,0",Lager D,Lager J
068,Verpackung prüfen,2024-03-05 01:20:20,Qualitätskontrolle,Emilia Wagner,"5,01",Honda Motor,Produkt S,"90,0",Lager I,Lager C
068,Informationen an Transporteur übermitteln,2024-03-05 01:46:20,Warenausgang,Leonie Richter,"9,84",Honda Motor,Produkt S,"90,0",Lager G,Lager E
068,Paket an Transporteur übergeben,2024-03-05 02:02:20,Warenausgang,Sarah Schmidt,"6,7",Honda Motor,Produkt S,"90,0",Lager F,Lager A
068,Bestellstatus im System ändern,2024-03-05 02:33:20,Warenausgang,Jan Becker,"1,37",Honda Motor,Produkt S,"90,0",Lager B,Lager E
069,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Lisa Mueller,"2,32",Siemens,Produkt Q,"110,0",Lager I,Lager F
069,Kunden-Daten in System übertragen,2024-03-04 20:52:20,Auftragsannahme,Lisa Schulz,"3,69",Siemens,Produkt Q,"110,0",Lager D,Lager C
069,Zahlvorgang abschließen,2024-03-04 21:19:20,Auftragsannahme,Emma Weber,"4,5",Siemens,Produkt Q,"110,0",Lager G,Lager B
069,Bestellung im System eintragen,2024-03-04 21:20:20,Auftragsannahme,Jonas Richter,"5,82",Siemens,Produkt Q,"110,0",Lager J,Lager D
069,Lagerbestand überprüfen,2024-03-04 21:38:20,Bestandsverwaltung,Mia Schmitt,"1,09",Siemens,Produkt Q,"110,0",Lager A,Lager H
069,Auftragsabwicklung im System starten,2024-03-04 21:57:20,Bestandsverwaltung,Emma Weber,"7,67",Siemens,Produkt Q,"110,0",Lager J,Lager B
069,Artikel zusammenstellen,2024-03-04 22:08:20,Lager,Noah Becker,"5,43",Siemens,Produkt Q,"110,0",Lager G,Lager D
069,Ware verpacken,2024-03-04 22:41:20,Lager,Emilia Wagner,"7,0",Siemens,Produkt Q,"110,0",Lager G,Lager J
069,Gewicht prüfen,2024-03-04 23:01:20,Qualitätskontrolle,Noah Becker,"1,33",Siemens,Produkt Q,"110,0",Lager F,Lager F
069,Anzahl der Artikel überprüfen,2024-03-04 23:18:20,Qualitätskontrolle,Noah Becker,"4,41",Siemens,Produkt Q,"110,0",Lager B,Lager J
069,Verpackung prüfen,2024-03-04 23:25:20,Qualitätskontrolle,Lisa Mueller,"6,35",Siemens,Produkt Q,"110,0",Lager D,Lager H
069,Informationen an Transporteur übermitteln,2024-03-04 23:35:20,Warenausgang,Hannah Meyer,"7,44",Siemens,Produkt Q,"110,0",Lager G,Lager G
069,Paket an Transporteur übergeben,2024-03-05 00:26:20,Warenausgang,Hannah Meyer,"11,94",Siemens,Produkt Q,"110,0",Lager B,Lager D
069,Bestellstatus im System ändern,2024-03-05 01:16:20,Warenausgang,Jan Becker,"2,1",Siemens,Produkt Q,"110,0",Lager E,Lager C
070,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Laura Fischer,"1,39",Ford Motor,Produkt S,"90,0",Lager J,Lager J
070,Kunden-Daten in System übertragen,2024-03-04 21:16:20,Auftragsannahme,Jonas Richter,"4,65",Ford Motor,Produkt S,"90,0",Lager C,Lager E
070,Zahlvorgang abschließen,2024-03-04 21:41:20,Auftragsannahme,David Meyer,"5,61",Ford Motor,Produkt S,"90,0",Lager D,Lager D
070,Bestellung im System eintragen,2024-03-04 22:40:20,Auftragsannahme,Noah Becker,"4,02",Ford Motor,Produkt S,"90,0",Lager C,Lager A
070,Lagerbestand überprüfen,2024-03-04 23:27:20,Bestandsverwaltung,Max Mustermann,"2,18",Ford Motor,Produkt S,"90,0",Lager F,Lager H
070,Auftragsabwicklung im System starten,2024-03-05 00:26:20,Bestandsverwaltung,Luca Huber,"6,61",Ford Motor,Produkt S,"90,0",Lager A,Lager A
070,Artikel zusammenstellen,2024-03-05 00:56:20,Lager,Luca Huber,"3,01",Ford Motor,Produkt S,"90,0",Lager I,Lager H
070,Ware verpacken,2024-03-05 01:21:20,Lager,Laura Fischer,"6,33",Ford Motor,Produkt S,"90,0",Lager B,Lager E
070,Gewicht prüfen,2024-03-05 02:06:20,Qualitätskontrolle,Lisa Mueller,"2,33",Ford Motor,Produkt S,"90,0",Lager E,Lager J
070,Anzahl der Artikel überprüfen,2024-03-05 03:03:20,Qualitätskontrolle,Emilia Wagner,"3,34",Ford Motor,Produkt S,"90,0",Lager H,Lager B
070,Verpackung prüfen,2024-03-05 03:18:20,Qualitätskontrolle,Paul Zimmer,"6,17",Ford Motor,Produkt S,"90,0",Lager H,Lager G
070,Paket zur Warenausgabe bringen,2024-03-05 04:11:20,Warenausgang,Lisa Schulz,"6,75",Ford Motor,Produkt S,"90,0",Lager D,Lager H
070,Paket an Kunde übergeben,2024-03-05 04:27:20,Warenausgang,Lisa Mueller,"9,51",Ford Motor,Produkt S,"90,0",Lager J,Lager E
070,Bestellstatus im System ändern,2024-03-05 04:47:20,Warenausgang,Sophia Lang,"2,65",Ford Motor,Produkt S,"90,0",Lager B,Lager J
071,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,David Meyer,"1,43",Airbus,Produkt O,"120,0",Lager H,Lager G
071,Kunden-Daten in System übertragen,2024-03-04 21:00:20,Auftragsannahme,Emma Weber,"3,94",Airbus,Produkt O,"120,0",Lager D,Lager C
071,Zahlvorgang abschließen,2024-03-04 21:20:20,Auftragsannahme,Emma Weber,"4,71",Airbus,Produkt O,"120,0",Lager J,Lager D
071,Bestellung im System eintragen,2024-03-04 21:39:20,Auftragsannahme,Leonie Richter,"7,5",Airbus,Produkt O,"120,0",Lager G,Lager D
071,Lagerbestand überprüfen,2024-03-04 21:59:20,Bestandsverwaltung,Leonie Richter,"1,76",Airbus,Produkt O,"120,0",Lager I,Lager F
071,Auftragsabwicklung im System starten,2024-03-04 22:45:20,Bestandsverwaltung,Jonas Richter,"5,88",Airbus,Produkt O,"120,0",Lager C,Lager E
071,Artikel zusammenstellen,2024-03-04 23:10:20,Lager,Sophia Lang,"5,01",Airbus,Produkt O,"120,0",Lager G,Lager F
071,Ware verpacken,2024-03-04 23:24:20,Lager,Sophia Lang,"4,36",Airbus,Produkt O,"120,0",Lager E,Lager J
071,Gewicht prüfen,2024-03-05 00:02:20,Qualitätskontrolle,Timo Wagner,"2,38",Airbus,Produkt O,"120,0",Lager F,Lager J
071,Anzahl der Artikel überprüfen,2024-03-05 00:39:20,Qualitätskontrolle,Paul Zimmer,"2,95",Airbus,Produkt O,"120,0",Lager A,Lager C
071,Verpackung prüfen,2024-03-05 01:34:20,Qualitätskontrolle,Luca Huber,"3,68",Airbus,Produkt O,"120,0",Lager H,Lager B
071,Paket zur Warenausgabe bringen,2024-03-05 02:19:20,Warenausgang,Laura Fischer,"6,3",Airbus,Produkt O,"120,0",Lager E,Lager I
071,Zahlungsabwicklung durchführen,2024-03-05 02:49:20,Warenausgang,Nico Schmidt,"8,72",Airbus,Produkt O,"120,0",Lager B,Lager A
071,Paket an Kunde übergeben,2024-03-05 03:17:20,Warenausgang,Jonas Richter,"6,91",Airbus,Produkt O,"120,0",Lager I,Lager A
071,Bestellstatus im System ändern,2024-03-05 03:33:20,Warenausgang,Emma Weber,"1,5",Airbus,Produkt O,"120,0",Lager J,Lager J
072,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Noah Becker,"2,56",Bayer,Produkt D,"70,0",Lager I,Lager B
072,Kunden-Daten in System übertragen,2024-03-04 20:41:20,Auftragsannahme,Mia Schmitt,"3,87",Bayer,Produkt D,"70,0",Lager G,Lager G
072,Zahlvorgang abschließen,2024-03-04 21:35:20,Auftragsannahme,Lisa Mueller,"3,08",Bayer,Produkt D,"70,0",Lager H,Lager G
072,Bestellung im System eintragen,2024-03-04 21:57:20,Auftragsannahme,Sarah Schmidt,"5,99",Bayer,Produkt D,"70,0",Lager D,Lager A
072,Lagerbestand überprüfen,2024-03-04 22:55:20,Bestandsverwaltung,Lena Mueller,"2,93",Bayer,Produkt D,"70,0",Lager A,Lager E
072,Auftragsabwicklung im System starten,2024-03-04 23:38:20,Bestandsverwaltung,Nico Schmidt,"8,3",Bayer,Produkt D,"70,0",Lager C,Lager F
072,Artikel zusammenstellen,2024-03-05 00:09:20,Lager,Jan Becker,"2,88",Bayer,Produkt D,"70,0",Lager I,Lager G
072,Ware verpacken,2024-03-05 01:09:20,Lager,Lena Mueller,"6,08",Bayer,Produkt D,"70,0",Lager E,Lager E
072,Gewicht prüfen,2024-03-05 01:16:20,Qualitätskontrolle,Sarah Schmidt,"2,06",Bayer,Produkt D,"70,0",Lager F,Lager H
072,Anzahl der Artikel überprüfen,2024-03-05 01:22:20,Qualitätskontrolle,Emilia Wagner,"2,59",Bayer,Produkt D,"70,0",Lager E,Lager H
072,Verpackung prüfen,2024-03-05 01:27:20,Qualitätskontrolle,Sarah Schmidt,"5,31",Bayer,Produkt D,"70,0",Lager C,Lager D
072,Informationen an Transporteur übermitteln,2024-03-05 01:55:20,Warenausgang,Jan Becker,"6,37",Bayer,Produkt D,"70,0",Lager C,Lager H
072,Paket an Transporteur übergeben,2024-03-05 02:15:20,Warenausgang,Nico Schmidt,"6,48",Bayer,Produkt D,"70,0",Lager A,Lager G
072,Bestellstatus im System ändern,2024-03-05 02:54:20,Warenausgang,Nico Schmidt,"1,76",Bayer,Produkt D,"70,0",Lager G,Lager E
073,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Leonie Richter,"1,94",Boeing,Produkt P,"100,0",Lager B,Lager J
073,Kunden-Daten in System übertragen,2024-03-04 20:46:20,Auftragsannahme,Lisa Mueller,"3,87",Boeing,Produkt P,"100,0",Lager A,Lager I
073,Zahlvorgang abschließen,2024-03-04 21:14:20,Auftragsannahme,Noah Becker,"4,3",Boeing,Produkt P,"100,0",Lager E,Lager J
073,Bestellung im System eintragen,2024-03-04 21:43:20,Auftragsannahme,Lisa Mueller,"5,47",Boeing,Produkt P,"100,0",Lager I,Lager D
073,Lagerbestand überprüfen,2024-03-04 21:45:20,Bestandsverwaltung,Timo Wagner,"1,25",Boeing,Produkt P,"100,0",Lager C,Lager D
073,Auftragsabwicklung im System starten,2024-03-04 22:11:20,Bestandsverwaltung,Max Mustermann,"7,83",Boeing,Produkt P,"100,0",Lager I,Lager H
073,Artikel zusammenstellen,2024-03-04 22:41:20,Lager,Lena Mueller,"4,32",Boeing,Produkt P,"100,0",Lager B,Lager G
073,Ware verpacken,2024-03-04 22:58:20,Lager,David Meyer,"5,52",Boeing,Produkt P,"100,0",Lager C,Lager H
073,Gewicht prüfen,2024-03-04 23:15:20,Qualitätskontrolle,Timo Wagner,"1,8",Boeing,Produkt P,"100,0",Lager H,Lager F
073,Anzahl der Artikel überprüfen,2024-03-05 00:01:20,Qualitätskontrolle,David Meyer,"3,41",Boeing,Produkt P,"100,0",Lager H,Lager H
073,Verpackung prüfen,2024-03-05 00:21:20,Qualitätskontrolle,Nico Schmidt,"5,49",Boeing,Produkt P,"100,0",Lager J,Lager G
073,Paket zur Warenausgabe bringen,2024-03-05 01:09:20,Warenausgang,Mia Schmitt,"7,25",Boeing,Produkt P,"100,0",Lager B,Lager J
073,Zahlungsabwicklung durchführen,2024-03-05 01:48:20,Warenausgang,Sophia Lang,"6,68",Boeing,Produkt P,"100,0",Lager F,Lager C
073,Paket an Kunde übergeben,2024-03-05 02:28:20,Warenausgang,Nico Schmidt,"9,01",Boeing,Produkt P,"100,0",Lager D,Lager H
073,Bestellstatus im System ändern,2024-03-05 02:35:20,Warenausgang,Max Mustermann,"1,04",Boeing,Produkt P,"100,0",Lager A,Lager H
074,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Max Mustermann,"2,9",Hitachi,Produkt D,"70,0",Lager A,Lager C
074,Kunden-Daten in System übertragen,2024-03-04 21:26:20,Auftragsannahme,Luca Huber,"4,24",Hitachi,Produkt D,"70,0",Lager F,Lager D
074,Zahlvorgang abschließen,2024-03-04 21:57:20,Auftragsannahme,Emma Weber,"6,32",Hitachi,Produkt D,"70,0",Lager I,Lager E
074,Bestellung im System eintragen,2024-03-04 22:38:20,Auftragsannahme,Lena Mueller,"7,79",Hitachi,Produkt D,"70,0",Lager D,Lager A
074,Lagerbestand überprüfen,2024-03-04 22:53:20,Bestandsverwaltung,Sarah Schmidt,"2,61",Hitachi,Produkt D,"70,0",Lager E,Lager E
074,Auftragsabwicklung im System starten,2024-03-04 23:17:20,Bestandsverwaltung,Mia Schmitt,"9,42",Hitachi,Produkt D,"70,0",Lager A,Lager I
074,Artikel zusammenstellen,2024-03-04 23:31:20,Lager,Jan Becker,"5,5",Hitachi,Produkt D,"70,0",Lager B,Lager C
074,Ware verpacken,2024-03-04 23:59:20,Lager,Mia Schmitt,"3,08",Hitachi,Produkt D,"70,0",Lager F,Lager C
074,Gewicht prüfen,2024-03-05 00:36:20,Qualitätskontrolle,Nico Schmidt,"2,13",Hitachi,Produkt D,"70,0",Lager E,Lager G
074,Anzahl der Artikel überprüfen,2024-03-05 00:42:20,Qualitätskontrolle,Emilia Wagner,"3,26",Hitachi,Produkt D,"70,0",Lager I,Lager G
074,Verpackung prüfen,2024-03-05 01:29:20,Qualitätskontrolle,Emma Weber,"3,76",Hitachi,Produkt D,"70,0",Lager B,Lager D
074,Informationen an Transporteur übermitteln,2024-03-05 02:29:20,Warenausgang,Emma Weber,"6,32",Hitachi,Produkt D,"70,0",Lager F,Lager H
074,Paket an Transporteur übergeben,2024-03-05 03:07:20,Warenausgang,Timo Wagner,"8,41",Hitachi,Produkt D,"70,0",Lager B,Lager J
074,Bestellstatus im System ändern,2024-03-05 03:10:20,Warenausgang,Sarah Schmidt,"1,55",Hitachi,Produkt D,"70,0",Lager F,Lager E
075,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Timo Wagner,"1,78",Ford Motor,Produkt T,"85,0",Lager E,Lager J
075,Kunden-Daten in System übertragen,2024-03-04 21:26:20,Auftragsannahme,Jan Becker,"4,52",Ford Motor,Produkt T,"85,0",Lager A,Lager F
075,Zahlvorgang abschließen,2024-03-04 22:21:20,Auftragsannahme,Lisa Schulz,"3,66",Ford Motor,Produkt T,"85,0",Lager C,Lager G
075,Bestellung im System eintragen,2024-03-04 23:00:20,Auftragsannahme,Mia Schmitt,"8,89",Ford Motor,Produkt T,"85,0",Lager H,Lager H
075,Lagerbestand überprüfen,2024-03-04 23:19:20,Bestandsverwaltung,Paul Zimmer,"2,96",Ford Motor,Produkt T,"85,0",Lager A,Lager D
075,Auftragsabwicklung im System starten,2024-03-05 00:16:20,Bestandsverwaltung,Lisa Schulz,"7,85",Ford Motor,Produkt T,"85,0",Lager H,Lager J
075,Artikel zusammenstellen,2024-03-05 00:41:20,Lager,Laura Fischer,"3,65",Ford Motor,Produkt T,"85,0",Lager G,Lager H
075,Ware verpacken,2024-03-05 01:24:20,Lager,Leonie Richter,"5,25",Ford Motor,Produkt T,"85,0",Lager B,Lager J
075,Gewicht prüfen,2024-03-05 01:52:20,Qualitätskontrolle,Luca Huber,"1,73",Ford Motor,Produkt T,"85,0",Lager I,Lager B
075,Anzahl der Artikel überprüfen,2024-03-05 02:48:20,Qualitätskontrolle,Hannah Meyer,"4,61",Ford Motor,Produkt T,"85,0",Lager J,Lager C
